event_id,event_timestamp,unidad_negocio,tipo_evento,tipo_movimiento,insumo,categoria,cantidad,unidad_medida,origen,destino,sucursal,created_at
826f4898-5253-4b09-858e-e9e744073503,2026-01-03T05:50:45.075771,insumos,insumo_movement,VENTA,MAP,Fertilizante,3089,kg,Bahía Blanca,Productor Vega,Bahía Blanca,2026-01-07T23:12:08.581757
0d2d4c29-dcf8-4c7e-a506-2aadc09a8ef4,2026-01-06T23:08:27.320215,insumos,insumo_movement,CONSUMO,Glifosato,Agroquímico,1975,lt,Pergamino,Ganadería,Pergamino,2026-01-07T23:12:08.581778
35b57bd3-24c1-4f8a-b7a5-203f9a037018,2026-01-07T06:50:31.156268,insumos,insumo_movement,CONSUMO,Maíz híbrido,Semilla,809,bolsas,Pergamino,Ganadería,Pergamino,2026-01-07T23:12:08.581798
3932d4e9-c0ba-44aa-9213-e5c28c896233,2026-01-01T04:14:59.331452,insumos,insumo_movement,CONSUMO,MAP,Fertilizante,2834,kg,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.581817
a707b9cf-97f6-429a-8bc3-cf907b447dfa,2026-01-04T11:29:23.128039,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,7908,lt,Proveedor Nacional,Pergamino,Pergamino,2026-01-07T23:12:08.581837
4e4dc0ff-46fa-4894-ba46-1f0471580493,2026-01-02T03:28:18.894515,insumos,insumo_movement,VENTA,"2,4-D",Agroquímico,1224,lt,Santa Rosa,Productor Gomez,Santa Rosa,2026-01-07T23:12:08.581865
9c5695a2-4520-482e-9bc7-4254b5939d17,2026-01-04T23:08:26.345450,insumos,insumo_movement,VENTA,"2,4-D",Agroquímico,4377,lt,Trenque Lauquen,Productor Suarez,Trenque Lauquen,2026-01-07T23:12:08.581896
fe77715e-a25c-4a02-8610-0a4d2672acfd,2026-01-03T01:49:34.411564,insumos,insumo_movement,COMPRA,Soja RR,Semilla,24143,bolsas,Proveedor Nacional,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.581917
90616e12-adf7-4780-a859-328bbbeec73a,2026-01-02T16:52:28.454368,insumos,insumo_movement,VENTA,Soja RR,Semilla,4992,bolsas,9 de Julio,Productor Gutierrez,9 de Julio,2026-01-07T23:12:08.581946
64229f6c-8744-462c-8b84-1a91c89b1dfc,2026-01-07T09:11:01.004634,insumos,insumo_movement,CONSUMO,"2,4-D",Agroquímico,2523,lt,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.581967
fb9c3ac0-3b70-4d9e-8e82-de0ae32092de,2026-01-05T01:10:55.230879,insumos,insumo_movement,TRANSFERENCIA,"2,4-D",Agroquímico,6707,lt,Pergamino,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.581987
98864280-0db4-4d10-a72f-afae62861a21,2026-01-05T08:55:36.133907,insumos,insumo_movement,TRANSFERENCIA,MAP,Fertilizante,6065,kg,9 de Julio,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.582007
3b7bc170-6f68-42cf-a54d-d722225f22ea,2026-01-02T01:22:07.585450,insumos,insumo_movement,COMPRA,Soja RR,Semilla,3682,bolsas,Proveedor Nacional,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.582027
c8655d6d-016d-4a0f-ae1e-60c7dbb7b483,2026-01-06T13:57:59.827313,insumos,insumo_movement,CONSUMO,Soja RR,Semilla,861,bolsas,Bahía Blanca,Ganadería,Bahía Blanca,2026-01-07T23:12:08.582046
2de02a7e-6114-4524-a5cb-d856f3341f52,2026-01-01T10:32:58.646289,insumos,insumo_movement,COMPRA,Urea,Fertilizante,7816,kg,Fabricante Directo,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.582065
d83025de-3141-4fe0-8bab-a82035cc949c,2026-01-05T11:57:58.590394,insumos,insumo_movement,VENTA,MAP,Fertilizante,3482,kg,Trenque Lauquen,Productor Rodriguez,Trenque Lauquen,2026-01-07T23:12:08.582092
80089d36-7b52-4efc-9050-0a6568f144d4,2026-01-03T00:27:55.526357,insumos,insumo_movement,TRANSFERENCIA,Soja RR,Semilla,3878,bolsas,Santa Rosa,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.582113
51074da5-eae8-4900-bb5b-a1327cf10755,2026-01-04T02:57:16.115852,insumos,insumo_movement,VENTA,Urea,Fertilizante,4281,kg,Trenque Lauquen,Productor Sanchez,Trenque Lauquen,2026-01-07T23:12:08.582146
b62d7f7f-2d3c-446b-b3d1-215e7e2669fa,2026-01-01T23:20:28.332500,insumos,insumo_movement,CONSUMO,"2,4-D",Agroquímico,2547,lt,Bahía Blanca,Ganadería,Bahía Blanca,2026-01-07T23:12:08.582169
53bf18a1-15e5-491f-8740-3a6833256ad6,2026-01-06T03:14:11.904915,insumos,insumo_movement,TRANSFERENCIA,Urea,Fertilizante,4621,kg,Santa Rosa,Pergamino,Pergamino,2026-01-07T23:12:08.582203
f2d406f6-9476-4a4b-a8d4-eb6afda71760,2026-01-05T08:01:53.636802,insumos,insumo_movement,COMPRA,Soja RR,Semilla,9043,bolsas,Fabricante Directo,Pergamino,Pergamino,2026-01-07T23:12:08.582233
e7c2d768-3129-43e1-9862-c2c05bfeb134,2026-01-02T11:12:51.094725,insumos,insumo_movement,VENTA,"2,4-D",Agroquímico,1658,lt,Pergamino,Productor Fernandez,Pergamino,2026-01-07T23:12:08.582266
e825f363-3417-462b-9a8f-dfd2dc9166e5,2026-01-04T08:37:54.332904,insumos,insumo_movement,CONSUMO,Glifosato,Agroquímico,213,lt,Bahía Blanca,Ganadería,Bahía Blanca,2026-01-07T23:12:08.582288
edac167a-4c03-4566-a8d9-5e1d9458ae55,2026-01-01T15:12:36.217473,insumos,insumo_movement,CONSUMO,Soja RR,Semilla,738,bolsas,Trenque Lauquen,Ganadería,Trenque Lauquen,2026-01-07T23:12:08.582308
c85b11ef-e70c-48b7-9626-1447daf52a23,2026-01-03T11:22:05.571199,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,2028,bolsas,Santa Rosa,Productor Arias,Santa Rosa,2026-01-07T23:12:08.582426
0bcee05d-f28e-48db-b7b7-8c94e5c64503,2026-01-01T21:06:25.834757,insumos,insumo_movement,VENTA,Glifosato,Agroquímico,3258,lt,Santa Rosa,Productor Romero,Santa Rosa,2026-01-07T23:12:08.582476
eb499224-1a09-436a-8c81-bb13bcf2f0fb,2026-01-02T10:06:52.814001,insumos,insumo_movement,CONSUMO,Glifosato,Agroquímico,809,lt,9 de Julio,Ganadería,9 de Julio,2026-01-07T23:12:08.582506
47253be4-58cf-45cb-89d2-72a0d59ea1da,2026-01-01T15:03:30.136629,insumos,insumo_movement,COMPRA,Urea,Fertilizante,19818,kg,Proveedor Nacional,9 de Julio,9 de Julio,2026-01-07T23:12:08.582536
e9b92103-f165-417c-91a9-7594977ed382,2026-01-03T13:10:05.918079,insumos,insumo_movement,TRANSFERENCIA,Glifosato,Agroquímico,1628,lt,9 de Julio,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.582560
37aa2993-fdf9-47d3-8bcc-caeaa0ecc6b5,2026-01-03T03:07:48.822409,insumos,insumo_movement,COMPRA,Urea,Fertilizante,14976,kg,Proveedor Nacional,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.582586
10462c3e-24ce-418b-8199-c6bf88c11a28,2026-01-03T18:20:00.520094,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,24544,lt,Importador Regional,9 de Julio,9 de Julio,2026-01-07T23:12:08.582607
a354029f-5e12-4c0c-8412-28b6e0237494,2026-01-04T16:55:11.647204,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,529,bolsas,Pergamino,Productor Aguirre,Pergamino,2026-01-07T23:12:08.582650
bbcf42af-1ffd-44ed-bcfe-95b11b5929ec,2026-01-06T03:41:32.940790,insumos,insumo_movement,CONSUMO,Urea,Fertilizante,1359,kg,Pergamino,Ganadería,Pergamino,2026-01-07T23:12:08.582680
ece8f98a-8164-4f08-8c6c-efc305af79ec,2026-01-05T01:33:03.752982,insumos,insumo_movement,TRANSFERENCIA,MAP,Fertilizante,713,kg,Santa Rosa,Pergamino,Pergamino,2026-01-07T23:12:08.582703
0bfde7ac-1884-4a25-b31e-f6eae5e38f18,2026-01-02T18:48:22.548400,insumos,insumo_movement,VENTA,MAP,Fertilizante,553,kg,9 de Julio,Productor Olivera,9 de Julio,2026-01-07T23:12:08.582734
35435e2c-977e-4fd7-a84f-bba3096f2071,2026-01-02T06:15:36.109431,insumos,insumo_movement,COMPRA,MAP,Fertilizante,6600,kg,Fabricante Directo,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.582756
f56ec195-e3ef-4dc2-88f4-489a47503287,2026-01-06T12:26:28.699033,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,18617,lt,Fabricante Directo,Pergamino,Pergamino,2026-01-07T23:12:08.582781
a6793565-cb33-4713-8707-ce06e0aa5404,2026-01-05T10:15:34.258641,insumos,insumo_movement,VENTA,Soja RR,Semilla,1541,bolsas,Bahía Blanca,Productor Vega,Bahía Blanca,2026-01-07T23:12:08.582810
3f757c2e-724f-40fa-b6c9-3c6df6dab08d,2026-01-02T22:06:35.321476,insumos,insumo_movement,TRANSFERENCIA,MAP,Fertilizante,1181,kg,Pergamino,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.582831
668523bd-ddd7-4df0-96c0-f9ad40ad85fe,2026-01-01T21:14:49.621746,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,3443,bolsas,Santa Rosa,Productor Gimenez,Santa Rosa,2026-01-07T23:12:08.582859
14adcfb0-62c4-41c4-aa8c-8d79d6ddba6e,2026-01-05T18:45:55.232134,insumos,insumo_movement,VENTA,"2,4-D",Agroquímico,1161,lt,Trenque Lauquen,Productor Perez,Trenque Lauquen,2026-01-07T23:12:08.582892
af078683-08eb-4837-939d-17db1cbaf450,2026-01-03T16:22:44.723786,insumos,insumo_movement,CONSUMO,MAP,Fertilizante,2535,kg,Pergamino,Ganadería,Pergamino,2026-01-07T23:12:08.582913
75bb1730-3968-482d-b733-2967d2327f91,2026-01-01T20:53:24.560481,insumos,insumo_movement,CONSUMO,Soja RR,Semilla,2496,bolsas,9 de Julio,Ganadería,9 de Julio,2026-01-07T23:12:08.582933
1eec09c3-2086-45b3-a2ad-9070de2f3547,2026-01-03T18:53:11.649865,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,11146,bolsas,Proveedor Nacional,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.582953
19d89e8d-d1aa-4998-979e-f8e4e949db6f,2026-01-07T05:16:29.398601,insumos,insumo_movement,CONSUMO,"2,4-D",Agroquímico,2320,lt,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.582972
0ffe144d-8fb2-4de7-817c-d0a6081ef3c8,2026-01-01T23:48:42.838585,insumos,insumo_movement,TRANSFERENCIA,Glifosato,Agroquímico,2715,lt,Pergamino,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.582991
2384dd02-b303-496f-8d43-a146dc6a96a5,2026-01-07T02:18:11.671709,insumos,insumo_movement,TRANSFERENCIA,Glifosato,Agroquímico,3748,lt,Pergamino,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.583011
8010e312-e81b-4139-b2ed-1d98f22453d4,2026-01-05T11:23:38.776087,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,358,bolsas,9 de Julio,Productor Blanco,9 de Julio,2026-01-07T23:12:08.583039
06690782-d327-4876-80ed-e034458be8ad,2026-01-07T04:27:17.680026,insumos,insumo_movement,TRANSFERENCIA,Maíz híbrido,Semilla,6549,bolsas,Santa Rosa,9 de Julio,9 de Julio,2026-01-07T23:12:08.583060
63ddf875-76f5-4a60-9bbb-3072f43f1406,2026-01-02T06:50:05.475810,insumos,insumo_movement,CONSUMO,Maíz híbrido,Semilla,2425,bolsas,Trenque Lauquen,Ganadería,Trenque Lauquen,2026-01-07T23:12:08.583080
30e8c036-c2d5-4863-8f51-48e5b7d7c939,2026-01-04T06:49:45.526693,insumos,insumo_movement,VENTA,Urea,Fertilizante,1845,kg,Pergamino,Productor Alvarez,Pergamino,2026-01-07T23:12:08.583113
1d364a57-9e86-4214-978c-89d16a24a9ba,2026-01-07T03:39:21.950737,insumos,insumo_movement,TRANSFERENCIA,Maíz híbrido,Semilla,2291,bolsas,Santa Rosa,9 de Julio,9 de Julio,2026-01-07T23:12:08.583134
1f4c4788-cced-4dc5-8508-01322bcc9b59,2026-01-03T08:27:15.409808,insumos,insumo_movement,COMPRA,Soja RR,Semilla,17166,bolsas,Fabricante Directo,9 de Julio,9 de Julio,2026-01-07T23:12:08.583153
