event_id,lote_id,event_timestamp,unidad_negocio,tipo_evento,evento,campo,cultivo,superficie_ha,rinde_qq_ha,created_at
f1c02eb0-5afd-4eb2-ad41-ec31020baf72,eb39d3d7-337b-43ee-a4a1-0d38c64d587c,2026-03-08T08:03:52.114133,siembras,siembra_event,PULVERIZACION,Campo Romero,Soja,157,,2026-01-07T20:26:47.880211
8b9a0869-5fbd-4006-b6d0-83f2f5d721f3,eb39d3d7-337b-43ee-a4a1-0d38c64d587c,2026-05-07T08:03:52.114133,siembras,siembra_event,COSECHA,Campo Romero,Soja,157,43.0,2026-01-07T20:26:47.880216
724ad182-ed3c-486b-b606-55ee4f9c41c8,750d9678-9b21-4d23-8946-249d1e101fab,2026-01-04T15:37:13.818215,siembras,siembra_event,PREPARACION_SUELO,Campo Benitez,Girasol,90,,2026-01-07T20:26:47.880247
86af2cac-3e1a-44e7-9ce6-1ef7e8283317,750d9678-9b21-4d23-8946-249d1e101fab,2026-01-11T15:37:13.818215,siembras,siembra_event,SIEMBRA,Campo Benitez,Girasol,90,,2026-01-07T20:26:47.880251
f354a73e-4cda-4c93-b6e1-26af638bd9bb,750d9678-9b21-4d23-8946-249d1e101fab,2026-02-03T15:37:13.818215,siembras,siembra_event,FERTILIZACION,Campo Benitez,Girasol,90,,2026-01-07T20:26:47.880255
0bad335d-9177-4faf-844f-0bfed5a3323a,750d9678-9b21-4d23-8946-249d1e101fab,2026-03-05T15:37:13.818215,siembras,siembra_event,PULVERIZACION,Campo Benitez,Girasol,90,,2026-01-07T20:26:47.880259
ed426f42-6d23-4a4e-a28d-edfca0ecc352,750d9678-9b21-4d23-8946-249d1e101fab,2026-05-04T15:37:13.818215,siembras,siembra_event,COSECHA,Campo Benitez,Girasol,90,29.0,2026-01-07T20:26:47.880264
95d73859-a96e-4b56-ac4a-52c353ad20c3,170cdd23-724e-4d80-b256-0d27fe11ea49,2026-01-06T03:00:54.335668,siembras,siembra_event,PREPARACION_SUELO,Campo Medina,Trigo,80,,2026-01-07T20:26:47.880294
decbb377-eb52-42f6-bf1e-d94d2c09c8e3,170cdd23-724e-4d80-b256-0d27fe11ea49,2026-01-13T03:00:54.335668,siembras,siembra_event,SIEMBRA,Campo Medina,Trigo,80,,2026-01-07T20:26:47.880299
68ab062e-575c-4f3c-8eac-e384e45fc2bd,170cdd23-724e-4d80-b256-0d27fe11ea49,2026-02-05T03:00:54.335668,siembras,siembra_event,FERTILIZACION,Campo Medina,Trigo,80,,2026-01-07T20:26:47.880303
89785952-c4ea-4197-bc0d-ac88e939ac8b,170cdd23-724e-4d80-b256-0d27fe11ea49,2026-03-07T03:00:54.335668,siembras,siembra_event,PULVERIZACION,Campo Medina,Trigo,80,,2026-01-07T20:26:47.880307
ddbbe39f-429c-4c1a-a657-455eab093671,170cdd23-724e-4d80-b256-0d27fe11ea49,2026-05-06T03:00:54.335668,siembras,siembra_event,COSECHA,Campo Medina,Trigo,80,48.0,2026-01-07T20:26:47.880312
dde95356-23d0-4ed0-9711-c6bdc197454b,b80807db-59c7-4b5d-97bb-f90882bf25bf,2026-01-03T10:15:06.143939,siembras,siembra_event,PREPARACION_SUELO,Campo Mendoza,Soja,228,,2026-01-07T20:26:47.880350
c21d67ae-1576-47ed-8f35-954e885893c3,b80807db-59c7-4b5d-97bb-f90882bf25bf,2026-01-10T10:15:06.143939,siembras,siembra_event,SIEMBRA,Campo Mendoza,Soja,228,,2026-01-07T20:26:47.880355
fcef583c-8971-41f2-b55d-94e4c462f597,b80807db-59c7-4b5d-97bb-f90882bf25bf,2026-02-02T10:15:06.143939,siembras,siembra_event,FERTILIZACION,Campo Mendoza,Soja,228,,2026-01-07T20:26:47.880359
9194deb9-b93e-4b08-b12a-891ff0a82323,b80807db-59c7-4b5d-97bb-f90882bf25bf,2026-03-04T10:15:06.143939,siembras,siembra_event,PULVERIZACION,Campo Mendoza,Soja,228,,2026-01-07T20:26:47.880363
cf22738b-81f5-40f3-a47d-726f0459ac26,b80807db-59c7-4b5d-97bb-f90882bf25bf,2026-05-03T10:15:06.143939,siembras,siembra_event,COSECHA,Campo Mendoza,Soja,228,27.0,2026-01-07T20:26:47.880368
20e5e089-1635-46f5-922e-424591cd566f,eff5daf2-befc-4dbd-9d3a-147a0f25f21a,2026-01-04T13:11:44.344393,siembras,siembra_event,PREPARACION_SUELO,Campo Fernandez,Soja,327,,2026-01-07T20:26:47.880398
11d8e184-9d03-4ab2-8bc6-da707c7b6a00,eff5daf2-befc-4dbd-9d3a-147a0f25f21a,2026-01-11T13:11:44.344393,siembras,siembra_event,SIEMBRA,Campo Fernandez,Soja,327,,2026-01-07T20:26:47.880403
1947fb00-d370-4488-95c0-08294e60065d,eff5daf2-befc-4dbd-9d3a-147a0f25f21a,2026-02-03T13:11:44.344393,siembras,siembra_event,FERTILIZACION,Campo Fernandez,Soja,327,,2026-01-07T20:26:47.880407
5d34e962-166c-4d24-a447-ac9351af029d,eff5daf2-befc-4dbd-9d3a-147a0f25f21a,2026-03-05T13:11:44.344393,siembras,siembra_event,PULVERIZACION,Campo Fernandez,Soja,327,,2026-01-07T20:26:47.880411
af44a87a-0060-4a77-b093-4a9dada694a9,eff5daf2-befc-4dbd-9d3a-147a0f25f21a,2026-05-04T13:11:44.344393,siembras,siembra_event,COSECHA,Campo Fernandez,Soja,327,35.0,2026-01-07T20:26:47.880416
3a6cc6b7-5108-4433-8bc6-880f3c0a18df,78e58db3-9d9d-46d9-8b39-ec58cbc85286,2026-01-04T04:13:27.986388,siembras,siembra_event,PREPARACION_SUELO,Campo Lopez,Girasol,186,,2026-01-07T20:26:47.880446
f42169d1-b9d3-4636-941d-c441a7667d30,78e58db3-9d9d-46d9-8b39-ec58cbc85286,2026-01-11T04:13:27.986388,siembras,siembra_event,SIEMBRA,Campo Lopez,Girasol,186,,2026-01-07T20:26:47.880450
96386634-18de-44f0-aa7c-039943eca490,78e58db3-9d9d-46d9-8b39-ec58cbc85286,2026-02-03T04:13:27.986388,siembras,siembra_event,FERTILIZACION,Campo Lopez,Girasol,186,,2026-01-07T20:26:47.880454
168efcc7-41c4-4268-bf1b-37a102a2f39d,78e58db3-9d9d-46d9-8b39-ec58cbc85286,2026-03-05T04:13:27.986388,siembras,siembra_event,PULVERIZACION,Campo Lopez,Girasol,186,,2026-01-07T20:26:47.880458
a16f9fea-8f70-4c23-aa9f-05449715e68c,78e58db3-9d9d-46d9-8b39-ec58cbc85286,2026-05-04T04:13:27.986388,siembras,siembra_event,COSECHA,Campo Lopez,Girasol,186,45.0,2026-01-07T20:26:47.880474
fc1080fc-ede1-45c1-a00a-ebbc79646d65,e8d1cd96-4969-4eed-a8a3-e700f5f06602,2026-01-02T23:30:23.196360,siembras,siembra_event,PREPARACION_SUELO,Campo Godoy,Trigo,162,,2026-01-07T20:26:47.880513
75e8ed7d-2ac0-4642-91d7-bdcc68aa8c04,e8d1cd96-4969-4eed-a8a3-e700f5f06602,2026-01-09T23:30:23.196360,siembras,siembra_event,SIEMBRA,Campo Godoy,Trigo,162,,2026-01-07T20:26:47.880518
7b247b47-b85b-4aac-986f-28ee570ccdfb,e8d1cd96-4969-4eed-a8a3-e700f5f06602,2026-02-01T23:30:23.196360,siembras,siembra_event,FERTILIZACION,Campo Godoy,Trigo,162,,2026-01-07T20:26:47.880522
fa99ff78-1151-4de4-966f-759865752225,e8d1cd96-4969-4eed-a8a3-e700f5f06602,2026-03-03T23:30:23.196360,siembras,siembra_event,PULVERIZACION,Campo Godoy,Trigo,162,,2026-01-07T20:26:47.880526
48e5c5cf-dcfb-4424-a4c9-2245ba06b385,e8d1cd96-4969-4eed-a8a3-e700f5f06602,2026-05-02T23:30:23.196360,siembras,siembra_event,COSECHA,Campo Godoy,Trigo,162,30.0,2026-01-07T20:26:47.880531
afc354d3-6b57-4b7a-837f-af7e26cb01e8,71d94bc3-f65d-4f02-a4e9-550d8d874119,2026-01-03T20:14:00.805964,siembras,siembra_event,PREPARACION_SUELO,Campo Rodriguez,Maíz,314,,2026-01-07T20:26:47.880564
7dfa34c5-f7f4-4e35-ae81-95f246d6f49f,71d94bc3-f65d-4f02-a4e9-550d8d874119,2026-01-10T20:14:00.805964,siembras,siembra_event,SIEMBRA,Campo Rodriguez,Maíz,314,,2026-01-07T20:26:47.880569
edfaf302-01b7-48c2-9fd1-47666cc7523c,71d94bc3-f65d-4f02-a4e9-550d8d874119,2026-02-02T20:14:00.805964,siembras,siembra_event,FERTILIZACION,Campo Rodriguez,Maíz,314,,2026-01-07T20:26:47.880573
c70dfe62-894b-4736-9ae6-c2c46f3a7723,71d94bc3-f65d-4f02-a4e9-550d8d874119,2026-03-04T20:14:00.805964,siembras,siembra_event,PULVERIZACION,Campo Rodriguez,Maíz,314,,2026-01-07T20:26:47.880580
a7b04a69-ef72-4b67-85c1-338d0a8a466a,71d94bc3-f65d-4f02-a4e9-550d8d874119,2026-05-03T20:14:00.805964,siembras,siembra_event,COSECHA,Campo Rodriguez,Maíz,314,51.0,2026-01-07T20:26:47.880586
e552f2d4-4ec4-4956-b6c6-e412ba8741ed,6dc50a98-576e-46e9-9e55-2a18243c4a1a,2026-01-05T06:22:33.101343,siembras,siembra_event,PREPARACION_SUELO,Campo Perez,Maíz,286,,2026-01-07T20:26:47.880626
1ab94ceb-e925-45da-9f60-1b973d71e7b9,6dc50a98-576e-46e9-9e55-2a18243c4a1a,2026-01-12T06:22:33.101343,siembras,siembra_event,SIEMBRA,Campo Perez,Maíz,286,,2026-01-07T20:26:47.880630
0f6fa04c-8843-45c6-9e2e-a54982cf1a40,6dc50a98-576e-46e9-9e55-2a18243c4a1a,2026-02-04T06:22:33.101343,siembras,siembra_event,FERTILIZACION,Campo Perez,Maíz,286,,2026-01-07T20:26:47.880634
3e97959c-ddac-4bd1-8f03-c056902cf5d5,6dc50a98-576e-46e9-9e55-2a18243c4a1a,2026-03-06T06:22:33.101343,siembras,siembra_event,PULVERIZACION,Campo Perez,Maíz,286,,2026-01-07T20:26:47.880638
0d23a9ad-65b6-43d2-a175-9580cd469572,6dc50a98-576e-46e9-9e55-2a18243c4a1a,2026-05-05T06:22:33.101343,siembras,siembra_event,COSECHA,Campo Perez,Maíz,286,40.0,2026-01-07T20:26:47.880643
2960b3dd-0913-4446-b00e-649a29941900,7d0e5d6f-71bf-4cec-9031-997df456e592,2026-01-02T13:18:35.654022,siembras,siembra_event,PREPARACION_SUELO,Campo Navarro,Trigo,255,,2026-01-07T20:26:47.880675
a732b56b-b53d-443b-ad3f-c46aacb45691,7d0e5d6f-71bf-4cec-9031-997df456e592,2026-01-09T13:18:35.654022,siembras,siembra_event,SIEMBRA,Campo Navarro,Trigo,255,,2026-01-07T20:26:47.880679
5b14e9d4-6600-4c45-8da2-5ea5b44f0b6e,7d0e5d6f-71bf-4cec-9031-997df456e592,2026-02-01T13:18:35.654022,siembras,siembra_event,FERTILIZACION,Campo Navarro,Trigo,255,,2026-01-07T20:26:47.880683
9001cb5c-7488-4bf0-a8f1-fefb93c5e899,7d0e5d6f-71bf-4cec-9031-997df456e592,2026-03-03T13:18:35.654022,siembras,siembra_event,PULVERIZACION,Campo Navarro,Trigo,255,,2026-01-07T20:26:47.880694
0b859edd-b2c7-4f02-b459-13df17dd8b32,7d0e5d6f-71bf-4cec-9031-997df456e592,2026-05-02T13:18:35.654022,siembras,siembra_event,COSECHA,Campo Navarro,Trigo,255,49.0,2026-01-07T20:26:47.880699
730011c5-88f5-4d3d-a643-8b688fffb0b0,5918c526-fb05-4012-a123-5d8afdab20ac,2026-01-04T10:22:14.644425,siembras,siembra_event,PREPARACION_SUELO,Campo Ortiz,Soja,307,,2026-01-07T20:26:47.880732
8e2da3cc-0f55-4484-953d-676bd1fe701c,5918c526-fb05-4012-a123-5d8afdab20ac,2026-01-11T10:22:14.644425,siembras,siembra_event,SIEMBRA,Campo Ortiz,Soja,307,,2026-01-07T20:26:47.880740
51995f2d-6279-43dc-a31d-3629a100725d,5918c526-fb05-4012-a123-5d8afdab20ac,2026-02-03T10:22:14.644425,siembras,siembra_event,FERTILIZACION,Campo Ortiz,Soja,307,,2026-01-07T20:26:47.880744
cc762388-4763-4c70-b658-7d03822f7568,5918c526-fb05-4012-a123-5d8afdab20ac,2026-03-05T10:22:14.644425,siembras,siembra_event,PULVERIZACION,Campo Ortiz,Soja,307,,2026-01-07T20:26:47.880748
49b183e9-e91b-4d2b-90bc-0d029fc95f90,5918c526-fb05-4012-a123-5d8afdab20ac,2026-05-04T10:22:14.644425,siembras,siembra_event,COSECHA,Campo Ortiz,Soja,307,36.0,2026-01-07T20:26:47.880753
fa6cc0d1-f631-440d-bb35-34e003ece05c,26738924-ccfa-4f8b-b2a9-64e2e1894196,2026-01-07T12:05:56.652525,siembras,siembra_event,PREPARACION_SUELO,Campo Sosa,Girasol,249,,2026-01-07T20:26:47.880785
5042a3f4-f2a6-401c-8675-0d57e2939a52,26738924-ccfa-4f8b-b2a9-64e2e1894196,2026-01-14T12:05:56.652525,siembras,siembra_event,SIEMBRA,Campo Sosa,Girasol,249,,2026-01-07T20:26:47.880799
6e906ec4-5ae2-4169-a2e0-aedc3cb996b3,26738924-ccfa-4f8b-b2a9-64e2e1894196,2026-02-06T12:05:56.652525,siembras,siembra_event,FERTILIZACION,Campo Sosa,Girasol,249,,2026-01-07T20:26:47.880805
c63a9a10-315e-41a5-b36e-c724443b9809,26738924-ccfa-4f8b-b2a9-64e2e1894196,2026-03-08T12:05:56.652525,siembras,siembra_event,PULVERIZACION,Campo Sosa,Girasol,249,,2026-01-07T20:26:47.880809
4c70dfc2-c269-4dc3-8a23-8705f3b10c2e,26738924-ccfa-4f8b-b2a9-64e2e1894196,2026-05-07T12:05:56.652525,siembras,siembra_event,COSECHA,Campo Sosa,Girasol,249,35.0,2026-01-07T20:26:47.880814
78803f24-8238-45df-8a23-7c1f35fe09ea,9ee2af5f-8377-43c0-8dc6-5b1b555c6cd3,2026-01-01T22:37:01.035224,siembras,siembra_event,PREPARACION_SUELO,Campo Sanchez,Trigo,248,,2026-01-07T20:26:47.880858
6cf3e388-8100-48d8-a98c-78f55dc9217f,9ee2af5f-8377-43c0-8dc6-5b1b555c6cd3,2026-01-08T22:37:01.035224,siembras,siembra_event,SIEMBRA,Campo Sanchez,Trigo,248,,2026-01-07T20:26:47.880863
42705c14-0838-4730-a9cd-9ad8971fb0ac,9ee2af5f-8377-43c0-8dc6-5b1b555c6cd3,2026-01-31T22:37:01.035224,siembras,siembra_event,FERTILIZACION,Campo Sanchez,Trigo,248,,2026-01-07T20:26:47.880867
841b4576-50f2-4802-bca4-b81aad98b5d3,9ee2af5f-8377-43c0-8dc6-5b1b555c6cd3,2026-03-02T22:37:01.035224,siembras,siembra_event,PULVERIZACION,Campo Sanchez,Trigo,248,,2026-01-07T20:26:47.880871
6a83f025-c0da-49ce-816c-da8f1920745f,9ee2af5f-8377-43c0-8dc6-5b1b555c6cd3,2026-05-01T22:37:01.035224,siembras,siembra_event,COSECHA,Campo Sanchez,Trigo,248,30.0,2026-01-07T20:26:47.880876
8b374d84-69f3-4da7-a161-8edf2687a3b0,afb21d61-9560-4631-8b24-6d147165c725,2026-01-05T04:49:34.866365,siembras,siembra_event,PREPARACION_SUELO,Campo Gimenez,Maíz,232,,2026-01-07T20:26:47.880917
73931328-0be8-4a3f-99b9-dbf41c8c51e5,afb21d61-9560-4631-8b24-6d147165c725,2026-01-12T04:49:34.866365,siembras,siembra_event,SIEMBRA,Campo Gimenez,Maíz,232,,2026-01-07T20:26:47.880922
8aeebc9d-43bc-4e65-97b2-23a1bf753345,afb21d61-9560-4631-8b24-6d147165c725,2026-02-04T04:49:34.866365,siembras,siembra_event,FERTILIZACION,Campo Gimenez,Maíz,232,,2026-01-07T20:26:47.880927
c0b263a5-0ea1-4a60-9223-3fe06f19d2f5,afb21d61-9560-4631-8b24-6d147165c725,2026-03-06T04:49:34.866365,siembras,siembra_event,PULVERIZACION,Campo Gimenez,Maíz,232,,2026-01-07T20:26:47.880931
c9356b95-5806-40d9-a20f-547e20d50c0c,afb21d61-9560-4631-8b24-6d147165c725,2026-05-05T04:49:34.866365,siembras,siembra_event,COSECHA,Campo Gimenez,Maíz,232,46.0,2026-01-07T20:26:47.880936
ae76ee2e-7089-4dac-8043-2a08c6866260,2d84a8c5-9f03-4065-ae4b-f5093ee46e30,2026-01-02T12:32:31.157536,siembras,siembra_event,PREPARACION_SUELO,Campo Bravo,Soja,294,,2026-01-07T20:26:47.880969
f5ede45b-dfab-4a0a-9bdf-2284bcdd6558,2d84a8c5-9f03-4065-ae4b-f5093ee46e30,2026-01-09T12:32:31.157536,siembras,siembra_event,SIEMBRA,Campo Bravo,Soja,294,,2026-01-07T20:26:47.880974
649170ab-7712-4c41-918f-293ba4f56d91,2d84a8c5-9f03-4065-ae4b-f5093ee46e30,2026-02-01T12:32:31.157536,siembras,siembra_event,FERTILIZACION,Campo Bravo,Soja,294,,2026-01-07T20:26:47.880978
cfa843e8-476d-41b2-b3a1-9c6d704332e6,2d84a8c5-9f03-4065-ae4b-f5093ee46e30,2026-03-03T12:32:31.157536,siembras,siembra_event,PULVERIZACION,Campo Bravo,Soja,294,,2026-01-07T20:26:47.880982
970a6f38-06a4-4f71-ae5a-cba684e14756,2d84a8c5-9f03-4065-ae4b-f5093ee46e30,2026-05-02T12:32:31.157536,siembras,siembra_event,COSECHA,Campo Bravo,Soja,294,43.0,2026-01-07T20:26:47.880994
2f2dff52-9d1f-4768-bf6a-4eac39a382d9,d8469003-088a-4b3f-bf9e-a86a88510f80,2026-01-02T18:30:53.323114,siembras,siembra_event,PREPARACION_SUELO,Campo Suarez,Trigo,67,,2026-01-07T20:26:47.881028
6e1d5a2c-8464-471a-b8ce-f81fdd7877b6,d8469003-088a-4b3f-bf9e-a86a88510f80,2026-01-09T18:30:53.323114,siembras,siembra_event,SIEMBRA,Campo Suarez,Trigo,67,,2026-01-07T20:26:47.881032
bf87f740-d6bc-4670-8032-fa9820659e60,d8469003-088a-4b3f-bf9e-a86a88510f80,2026-02-01T18:30:53.323114,siembras,siembra_event,FERTILIZACION,Campo Suarez,Trigo,67,,2026-01-07T20:26:47.881036
6ef7bac9-2d94-4729-a90a-dcd0ff72bc11,d8469003-088a-4b3f-bf9e-a86a88510f80,2026-03-03T18:30:53.323114,siembras,siembra_event,PULVERIZACION,Campo Suarez,Trigo,67,,2026-01-07T20:26:47.881040
904eb21d-0301-42eb-b496-d02ab9e4a97f,d8469003-088a-4b3f-bf9e-a86a88510f80,2026-05-02T18:30:53.323114,siembras,siembra_event,COSECHA,Campo Suarez,Trigo,67,25.0,2026-01-07T20:26:47.881045
8b96ea0c-fb50-4c65-b99e-833e5071a795,6324aef3-f47c-45eb-8c83-a83bdf4c6d5f,2026-01-01T16:46:55.719949,siembras,siembra_event,PREPARACION_SUELO,Campo Gomez,Soja,47,,2026-01-07T20:26:47.881081
9bfc5cdd-6692-48fc-9347-832745da1d84,6324aef3-f47c-45eb-8c83-a83bdf4c6d5f,2026-01-08T16:46:55.719949,siembras,siembra_event,SIEMBRA,Campo Gomez,Soja,47,,2026-01-07T20:26:47.881086
9316d7a5-c7ba-4c7d-aa22-8cbb1a3188a2,6324aef3-f47c-45eb-8c83-a83bdf4c6d5f,2026-01-31T16:46:55.719949,siembras,siembra_event,FERTILIZACION,Campo Gomez,Soja,47,,2026-01-07T20:26:47.881090
0d1f3624-3b4a-4c05-8a1e-5caf142fe868,6324aef3-f47c-45eb-8c83-a83bdf4c6d5f,2026-03-02T16:46:55.719949,siembras,siembra_event,PULVERIZACION,Campo Gomez,Soja,47,,2026-01-07T20:26:47.881094
86534bbd-0a5f-40f7-9c92-1e05048064e3,6324aef3-f47c-45eb-8c83-a83bdf4c6d5f,2026-05-01T16:46:55.719949,siembras,siembra_event,COSECHA,Campo Gomez,Soja,47,30.0,2026-01-07T20:26:47.881102
4d4b9cda-8ec3-4bf0-90e1-615c18ec464c,8b43a582-8517-4fc7-b869-6318a0508d38,2026-01-03T23:25:39.309504,siembras,siembra_event,PREPARACION_SUELO,Campo Martin,Maíz,136,,2026-01-07T20:26:47.881133
778e8d84-25c6-4cf4-99da-786d3ce940fe,8b43a582-8517-4fc7-b869-6318a0508d38,2026-01-10T23:25:39.309504,siembras,siembra_event,SIEMBRA,Campo Martin,Maíz,136,,2026-01-07T20:26:47.881138
b918a842-6bb5-4881-9d73-8abdb92b9462,8b43a582-8517-4fc7-b869-6318a0508d38,2026-02-02T23:25:39.309504,siembras,siembra_event,FERTILIZACION,Campo Martin,Maíz,136,,2026-01-07T20:26:47.881145
c4176198-3d64-46f2-b8bf-539a12b61432,8b43a582-8517-4fc7-b869-6318a0508d38,2026-03-04T23:25:39.309504,siembras,siembra_event,PULVERIZACION,Campo Martin,Maíz,136,,2026-01-07T20:26:47.881152
89ce80c7-b0a4-47c8-b3f2-5edfba7a2ea2,8b43a582-8517-4fc7-b869-6318a0508d38,2026-05-03T23:25:39.309504,siembras,siembra_event,COSECHA,Campo Martin,Maíz,136,29.0,2026-01-07T20:26:47.881157
ce931102-dc8c-4361-8868-0f989d6cc95e,338b2f5d-4487-4ef5-b60f-d1231b9887a5,2026-01-07T14:18:02.460999,siembras,siembra_event,PREPARACION_SUELO,Campo Cabrera,Soja,229,,2026-01-07T20:26:47.881188
040506a2-8ced-4a6a-9e43-cbeee98f216c,338b2f5d-4487-4ef5-b60f-d1231b9887a5,2026-01-14T14:18:02.460999,siembras,siembra_event,SIEMBRA,Campo Cabrera,Soja,229,,2026-01-07T20:26:47.881196
c6ba7f92-4cb1-417d-9a66-bac0f8a727b4,338b2f5d-4487-4ef5-b60f-d1231b9887a5,2026-02-06T14:18:02.460999,siembras,siembra_event,FERTILIZACION,Campo Cabrera,Soja,229,,2026-01-07T20:26:47.881200
c72d3e96-3d4f-4d04-baef-29232356019d,338b2f5d-4487-4ef5-b60f-d1231b9887a5,2026-03-08T14:18:02.460999,siembras,siembra_event,PULVERIZACION,Campo Cabrera,Soja,229,,2026-01-07T20:26:47.881205
7eb1544c-2b5d-4edc-b196-4eac6ad1ebf3,338b2f5d-4487-4ef5-b60f-d1231b9887a5,2026-05-07T14:18:02.460999,siembras,siembra_event,COSECHA,Campo Cabrera,Soja,229,49.0,2026-01-07T20:26:47.881209
2f5b2c40-b2cd-4fdc-b20a-02266d60fb97,3defdba8-7a35-4153-8c52-0faf2fdbb2a5,2026-01-05T14:32:00.922106,siembras,siembra_event,PREPARACION_SUELO,Campo Cardozo,Girasol,257,,2026-01-07T20:26:47.881243
f58eb281-f430-4242-af3f-d076a8e1e1a2,3defdba8-7a35-4153-8c52-0faf2fdbb2a5,2026-01-12T14:32:00.922106,siembras,siembra_event,SIEMBRA,Campo Cardozo,Girasol,257,,2026-01-07T20:26:47.881248
56abbbe6-2414-4601-be52-5d6428e62da1,3defdba8-7a35-4153-8c52-0faf2fdbb2a5,2026-02-04T14:32:00.922106,siembras,siembra_event,FERTILIZACION,Campo Cardozo,Girasol,257,,2026-01-07T20:26:47.881252
9ae9d716-678b-4236-b499-ef1f33999a52,3defdba8-7a35-4153-8c52-0faf2fdbb2a5,2026-03-06T14:32:00.922106,siembras,siembra_event,PULVERIZACION,Campo Cardozo,Girasol,257,,2026-01-07T20:26:47.881256
53993a9d-e1d4-4378-b36e-29d212d38e20,3defdba8-7a35-4153-8c52-0faf2fdbb2a5,2026-05-05T14:32:00.922106,siembras,siembra_event,COSECHA,Campo Cardozo,Girasol,257,48.0,2026-01-07T20:26:47.881261
dd298a4a-36da-4594-8a25-2156a0175969,6c369ba1-aa40-4c76-b85c-13a7d51347a9,2026-01-02T14:32:21.454518,siembras,siembra_event,PREPARACION_SUELO,Campo Gonzalez,Soja,267,,2026-01-07T20:26:47.881291
136e89e9-4335-4f34-9e49-67cce020aa5c,6c369ba1-aa40-4c76-b85c-13a7d51347a9,2026-01-09T14:32:21.454518,siembras,siembra_event,SIEMBRA,Campo Gonzalez,Soja,267,,2026-01-07T20:26:47.881296
7e4f1563-6ac6-4d6a-99c4-7f33b0603991,6c369ba1-aa40-4c76-b85c-13a7d51347a9,2026-02-01T14:32:21.454518,siembras,siembra_event,FERTILIZACION,Campo Gonzalez,Soja,267,,2026-01-07T20:26:47.881303
f1191a2c-bb46-4f56-a3a9-5601335543f5,6c369ba1-aa40-4c76-b85c-13a7d51347a9,2026-03-03T14:32:21.454518,siembras,siembra_event,PULVERIZACION,Campo Gonzalez,Soja,267,,2026-01-07T20:26:47.881307
505b146e-da30-4c27-9b0e-f5d8f4d2977f,6c369ba1-aa40-4c76-b85c-13a7d51347a9,2026-05-02T14:32:21.454518,siembras,siembra_event,COSECHA,Campo Gonzalez,Soja,267,42.0,2026-01-07T20:26:47.881312
ae25c959-451b-4c53-934d-4ea71e66c1d4,77bd3e22-82b0-4726-8f77-05e4b310684d,2026-01-03T16:19:44.634499,siembras,siembra_event,PREPARACION_SUELO,Campo Medina,Trigo,185,,2026-01-07T20:26:47.881343
e120a5ff-ed76-4a95-945c-8c299b9d7c57,77bd3e22-82b0-4726-8f77-05e4b310684d,2026-01-10T16:19:44.634499,siembras,siembra_event,SIEMBRA,Campo Medina,Trigo,185,,2026-01-07T20:26:47.881348
b95776cf-3dac-411f-abcd-c928577e91e6,77bd3e22-82b0-4726-8f77-05e4b310684d,2026-02-02T16:19:44.634499,siembras,siembra_event,FERTILIZACION,Campo Medina,Trigo,185,,2026-01-07T20:26:47.881352
92aee608-5780-4754-9fc0-3490700804b8,77bd3e22-82b0-4726-8f77-05e4b310684d,2026-03-04T16:19:44.634499,siembras,siembra_event,PULVERIZACION,Campo Medina,Trigo,185,,2026-01-07T20:26:47.881356
f2b361f4-dbcc-4aa3-891e-fa8b3c3c596e,77bd3e22-82b0-4726-8f77-05e4b310684d,2026-05-03T16:19:44.634499,siembras,siembra_event,COSECHA,Campo Medina,Trigo,185,50.0,2026-01-07T20:26:47.881364
57e5d156-e54b-4fb5-8dfd-ff08e7ed4261,dc8a5914-c18a-44a2-9a4d-358eb2270bc1,2026-01-06T17:09:07.425365,siembras,siembra_event,PREPARACION_SUELO,Campo Ramirez,Trigo,153,,2026-01-07T20:26:47.881396
cafc08f3-1e90-4b05-b41e-0f37f3513918,dc8a5914-c18a-44a2-9a4d-358eb2270bc1,2026-01-13T17:09:07.425365,siembras,siembra_event,SIEMBRA,Campo Ramirez,Trigo,153,,2026-01-07T20:26:47.881400
6385878d-6b3c-48d8-8614-62ff54e6acc6,dc8a5914-c18a-44a2-9a4d-358eb2270bc1,2026-02-05T17:09:07.425365,siembras,siembra_event,FERTILIZACION,Campo Ramirez,Trigo,153,,2026-01-07T20:26:47.881404
f979b052-0388-4a9b-864e-cd9de648a60f,dc8a5914-c18a-44a2-9a4d-358eb2270bc1,2026-03-07T17:09:07.425365,siembras,siembra_event,PULVERIZACION,Campo Ramirez,Trigo,153,,2026-01-07T20:26:47.881408
1d9b9010-e6d9-4ca4-b938-23b48f35f4a8,dc8a5914-c18a-44a2-9a4d-358eb2270bc1,2026-05-06T17:09:07.425365,siembras,siembra_event,COSECHA,Campo Ramirez,Trigo,153,40.0,2026-01-07T20:26:47.881413
646f46ce-cfe2-4084-9c40-eed9b67478bd,2c01ca7d-b363-4036-8e7d-275426139bc9,2026-01-05T19:12:28.517170,siembras,siembra_event,PREPARACION_SUELO,Campo Perez,Maíz,309,,2026-01-07T20:26:47.881448
19c02d0c-7254-4cf2-b466-dc9922294f55,2c01ca7d-b363-4036-8e7d-275426139bc9,2026-01-12T19:12:28.517170,siembras,siembra_event,SIEMBRA,Campo Perez,Maíz,309,,2026-01-07T20:26:47.881453
